"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","GDP","TOT","USD_CAP","A","2001",9440.076441,
"LTU","GDP","TOT","USD_CAP","A","2002",10480.687377,
"LTU","GDP","TOT","USD_CAP","A","2003",12054.516884,
"LTU","GDP","TOT","USD_CAP","A","2004",13018.638152,
"LTU","GDP","TOT","USD_CAP","A","2005",14510.685529,
"LTU","GDP","TOT","USD_CAP","A","2006",16464.064903,
"LTU","GDP","TOT","USD_CAP","A","2007",19074.832125,
"LTU","GDP","TOT","USD_CAP","A","2008",20721.100085,
"LTU","GDP","TOT","USD_CAP","A","2009",18134.195701,
"LTU","GDP","TOT","USD_CAP","A","2010",20110.235155,
"LTU","GDP","TOT","USD_CAP","A","2011",22884.929333,
"LTU","GDP","TOT","USD_CAP","A","2012",24703.728832,
"LTU","GDP","TOT","USD_CAP","A","2013",26721.579806,
"LTU","GDP","TOT","USD_CAP","A","2014",28184.349133,
"LTU","GDP","TOT","USD_CAP","A","2015",28842.242746,
"LTU","GDP","TOT","USD_CAP","A","2016",30922.10721,
"LTU","GDP","TOT","USD_CAP","A","2017",33826.751533,
"LTU","GDP","TOT","USD_CAP","A","2018",36011.317619,
"LTU","GDP","TOT","USD_CAP","A","2019",38401.301718,
"SAU","GDP","TOT","USD_CAP","A","1970",9292.054214,
"SAU","GDP","TOT","USD_CAP","A","1971",11202.230433,
"SAU","GDP","TOT","USD_CAP","A","1972",13770.947036,
"SAU","GDP","TOT","USD_CAP","A","1973",17376.497645,
"SAU","GDP","TOT","USD_CAP","A","1974",22966.370119,
"SAU","GDP","TOT","USD_CAP","A","1975",25092.502593,
"SAU","GDP","TOT","USD_CAP","A","1976",28352.416203,
"SAU","GDP","TOT","USD_CAP","A","1977",30606.4577,
"SAU","GDP","TOT","USD_CAP","A","1978",30764.752527,
"SAU","GDP","TOT","USD_CAP","A","1979",34598.609062,
"SAU","GDP","TOT","USD_CAP","A","1980",37868.997114,
"SAU","GDP","TOT","USD_CAP","A","1981",40775.915146,
"SAU","GDP","TOT","USD_CAP","A","1982",36116.194358,
"SAU","GDP","TOT","USD_CAP","A","1983",32351.153917,
"SAU","GDP","TOT","USD_CAP","A","1984",30606.91579,
"SAU","GDP","TOT","USD_CAP","A","1985",28596.652398,
"SAU","GDP","TOT","USD_CAP","A","1986",29154.613572,
"SAU","GDP","TOT","USD_CAP","A","1987",27388.535278,
"SAU","GDP","TOT","USD_CAP","A","1988",29411.786966,
"SAU","GDP","TOT","USD_CAP","A","1989",29417.860836,
"SAU","GDP","TOT","USD_CAP","A","1990",31904.871323,
"SAU","GDP","TOT","USD_CAP","A","1991",36717.30372,
"SAU","GDP","TOT","USD_CAP","A","1992",37903.27627,
"SAU","GDP","TOT","USD_CAP","A","1993",37241.590948,
"SAU","GDP","TOT","USD_CAP","A","1994",37306.57202,
"SAU","GDP","TOT","USD_CAP","A","1995",37304.286612,
"SAU","GDP","TOT","USD_CAP","A","1996",38182.734114,
"SAU","GDP","TOT","USD_CAP","A","1997",38516.918717,
"SAU","GDP","TOT","USD_CAP","A","1998",39317.724251,
"SAU","GDP","TOT","USD_CAP","A","1999",37605.244323,
"SAU","GDP","TOT","USD_CAP","A","2000",39689.649429,
"SAU","GDP","TOT","USD_CAP","A","2001",39054.820331,
"SAU","GDP","TOT","USD_CAP","A","2002",37493.382348,
"SAU","GDP","TOT","USD_CAP","A","2003",41258.540037,
"SAU","GDP","TOT","USD_CAP","A","2004",44417.079733,
"SAU","GDP","TOT","USD_CAP","A","2005",46984.617513,
"SAU","GDP","TOT","USD_CAP","A","2006",48394.517571,
"SAU","GDP","TOT","USD_CAP","A","2007",49261.058976,
"SAU","GDP","TOT","USD_CAP","A","2008",51942.257474,
"SAU","GDP","TOT","USD_CAP","A","2009",49874.775175,
"SAU","GDP","TOT","USD_CAP","A","2010",51521.925868,
"SAU","GDP","TOT","USD_CAP","A","2011",56191.935501,
"SAU","GDP","TOT","USD_CAP","A","2012",57094.598572,
"SAU","GDP","TOT","USD_CAP","A","2013",55641.147324,
"SAU","GDP","TOT","USD_CAP","A","2014",55908.35511,
"SAU","GDP","TOT","USD_CAP","A","2015",48425.265093,
"SAU","GDP","TOT","USD_CAP","A","2016",45245.005781,
"EA19","GDP","TOT","USD_CAP","A","1995",20452.207356,
"EA19","GDP","TOT","USD_CAP","A","1996",21086.93644,
"EA19","GDP","TOT","USD_CAP","A","1997",21961.875507,
"EA19","GDP","TOT","USD_CAP","A","1998",23021.509198,
"EA19","GDP","TOT","USD_CAP","A","1999",23912.26581,
"EA19","GDP","TOT","USD_CAP","A","2000",25403.722191,
"EA19","GDP","TOT","USD_CAP","A","2001",26601.896669,
"EA19","GDP","TOT","USD_CAP","A","2002",27631.709254,
"EA19","GDP","TOT","USD_CAP","A","2003",28052.463916,
"EA19","GDP","TOT","USD_CAP","A","2004",29162.788486,
"EA19","GDP","TOT","USD_CAP","A","2005",30185.434541,
"EA19","GDP","TOT","USD_CAP","A","2006",32617.357932,
"EA19","GDP","TOT","USD_CAP","A","2007",34506.865965,
"EA19","GDP","TOT","USD_CAP","A","2008",35835.16919,
"EA19","GDP","TOT","USD_CAP","A","2009",34945.752651,
"EA19","GDP","TOT","USD_CAP","A","2010",35926.230409,
"EA19","GDP","TOT","USD_CAP","A","2011",37393.505,
"EA19","GDP","TOT","USD_CAP","A","2012",37745.67082,
"EA19","GDP","TOT","USD_CAP","A","2013",38972.431967,
"EA19","GDP","TOT","USD_CAP","A","2014",39991.011773,
"EA19","GDP","TOT","USD_CAP","A","2015",41085.553918,
"EA19","GDP","TOT","USD_CAP","A","2016",43565.553465,
"EA19","GDP","TOT","USD_CAP","A","2017",45851.865398,
"EA19","GDP","TOT","USD_CAP","A","2018",47355.466139,
"EA19","GDP","TOT","USD_CAP","A","2019",49304.808045,
"ARG","GDP","TOT","USD_CAP","A","2004",12299.728792,
"ARG","GDP","TOT","USD_CAP","A","2005",13674.572695,
"ARG","GDP","TOT","USD_CAP","A","2006",15074.069861,
"ARG","GDP","TOT","USD_CAP","A","2007",16708.232833,
"ARG","GDP","TOT","USD_CAP","A","2008",17550.391451,
"ARG","GDP","TOT","USD_CAP","A","2009",16476.698479,
"ARG","GDP","TOT","USD_CAP","A","2010",18061.934358,
"ARG","GDP","TOT","USD_CAP","A","2011",19322.22713,
"ARG","GDP","TOT","USD_CAP","A","2012",19695.137648,
"ARG","GDP","TOT","USD_CAP","A","2013",20135.675979,
"ARG","GDP","TOT","USD_CAP","A","2014",19633.038728,
"ARG","GDP","TOT","USD_CAP","A","2015",20019.887621,
"ARG","GDP","TOT","USD_CAP","A","2016",20153.008006,
"ARG","GDP","TOT","USD_CAP","A","2017",23562.918839,
"ARG","GDP","TOT","USD_CAP","A","2018",23299.982767,
"ARG","GDP","TOT","USD_CAP","A","2019",22964.277907,
"CRI","GDP","TOT","USD_CAP","A","1991",5381.69916,
"CRI","GDP","TOT","USD_CAP","A","1992",5879.148934,
"CRI","GDP","TOT","USD_CAP","A","1993",6305.730432,
"CRI","GDP","TOT","USD_CAP","A","1994",6537.36342,
"CRI","GDP","TOT","USD_CAP","A","1995",6753.08628,
"CRI","GDP","TOT","USD_CAP","A","1996",6789.418486,
"CRI","GDP","TOT","USD_CAP","A","1997",7105.072192,
"CRI","GDP","TOT","USD_CAP","A","1998",7503.32279,
"CRI","GDP","TOT","USD_CAP","A","1999",7724.310286,
"CRI","GDP","TOT","USD_CAP","A","2000",8024.333955,
"CRI","GDP","TOT","USD_CAP","A","2001",8307.932422,
"CRI","GDP","TOT","USD_CAP","A","2002",8564.659766,
"CRI","GDP","TOT","USD_CAP","A","2003",8964.693467,
"CRI","GDP","TOT","USD_CAP","A","2004",9452.9098,
"CRI","GDP","TOT","USD_CAP","A","2005",9964.7361,
"CRI","GDP","TOT","USD_CAP","A","2006",10837.743089,
"CRI","GDP","TOT","USD_CAP","A","2007",11872.396127,
"CRI","GDP","TOT","USD_CAP","A","2008",12487.315882,
"CRI","GDP","TOT","USD_CAP","A","2009",12272.635812,
"CRI","GDP","TOT","USD_CAP","A","2010",12811.084906,
"CRI","GDP","TOT","USD_CAP","A","2011",13514.302482,
"CRI","GDP","TOT","USD_CAP","A","2012",14205.10763,
"CRI","GDP","TOT","USD_CAP","A","2013",14749.918912,
"CRI","GDP","TOT","USD_CAP","A","2014",15703.942377,
"CRI","GDP","TOT","USD_CAP","A","2015",16648.68596,
"CRI","GDP","TOT","USD_CAP","A","2016",18050.485401,
"CRI","GDP","TOT","USD_CAP","A","2017",19132.316344,"E"
"CRI","GDP","TOT","USD_CAP","A","2018",19867.23134,"E"
"CRI","GDP","TOT","USD_CAP","A","2019",20403.377287,"E"
"BGR","GDP","TOT","USD_CAP","A","1995",7728.763034,
"BGR","GDP","TOT","USD_CAP","A","1996",6836.601676,
"BGR","GDP","TOT","USD_CAP","A","1997",5748.490386,
"BGR","GDP","TOT","USD_CAP","A","1998",6177.563504,
"BGR","GDP","TOT","USD_CAP","A","1999",5807.818261,
"BGR","GDP","TOT","USD_CAP","A","2000",6424.353791,
"BGR","GDP","TOT","USD_CAP","A","2001",7046.291138,
"BGR","GDP","TOT","USD_CAP","A","2002",7754.977351,
"BGR","GDP","TOT","USD_CAP","A","2003",8356.01911,
"BGR","GDP","TOT","USD_CAP","A","2004",9117.162513,
"BGR","GDP","TOT","USD_CAP","A","2005",10183.837264,
"BGR","GDP","TOT","USD_CAP","A","2006",11249.366255,
"BGR","GDP","TOT","USD_CAP","A","2007",12606.956513,
"BGR","GDP","TOT","USD_CAP","A","2008",14089.68769,
"BGR","GDP","TOT","USD_CAP","A","2009",13925.023858,
"BGR","GDP","TOT","USD_CAP","A","2010",14598.585504,
"BGR","GDP","TOT","USD_CAP","A","2011",15661.19215,
"BGR","GDP","TOT","USD_CAP","A","2012",16241.60731,
"BGR","GDP","TOT","USD_CAP","A","2013",16581.780416,
"BGR","GDP","TOT","USD_CAP","A","2014",17555.515868,
"BGR","GDP","TOT","USD_CAP","A","2015",18342.039892,
"BGR","GDP","TOT","USD_CAP","A","2016",20009.53859,
"BGR","GDP","TOT","USD_CAP","A","2017",21447.18693,
"BGR","GDP","TOT","USD_CAP","A","2018",22670.47239,
"BGR","GDP","TOT","USD_CAP","A","2019",24505.885706,"P"
"HRV","GDP","TOT","USD_CAP","A","1995",7958.92576,
"HRV","GDP","TOT","USD_CAP","A","1996",8680.641061,
"HRV","GDP","TOT","USD_CAP","A","1997",9461.571847,
"HRV","GDP","TOT","USD_CAP","A","1998",9785.042722,
"HRV","GDP","TOT","USD_CAP","A","1999",9843.816253,
"HRV","GDP","TOT","USD_CAP","A","2000",11025.030171,
"HRV","GDP","TOT","USD_CAP","A","2001",11597.786648,
"HRV","GDP","TOT","USD_CAP","A","2002",12638.028882,
"HRV","GDP","TOT","USD_CAP","A","2003",13543.664572,
"HRV","GDP","TOT","USD_CAP","A","2004",14522.029206,
"HRV","GDP","TOT","USD_CAP","A","2005",15298.458618,
"HRV","GDP","TOT","USD_CAP","A","2006",17420.904608,
"HRV","GDP","TOT","USD_CAP","A","2007",19342.349395,
"HRV","GDP","TOT","USD_CAP","A","2008",20770.709028,
"HRV","GDP","TOT","USD_CAP","A","2009",20008.609742,
"HRV","GDP","TOT","USD_CAP","A","2010",19771.922779,
"HRV","GDP","TOT","USD_CAP","A","2011",20732.36786,
"HRV","GDP","TOT","USD_CAP","A","2012",21129.037618,
"HRV","GDP","TOT","USD_CAP","A","2013",21775.43136,
"HRV","GDP","TOT","USD_CAP","A","2014",22074.17537,
"HRV","GDP","TOT","USD_CAP","A","2015",22989.60823,
"HRV","GDP","TOT","USD_CAP","A","2016",24883.267327,
"HRV","GDP","TOT","USD_CAP","A","2017",26666.143784,
"HRV","GDP","TOT","USD_CAP","A","2018",28103.63248,"P"
"CYP","GDP","TOT","USD_CAP","A","1995",17065.134229,
"CYP","GDP","TOT","USD_CAP","A","1996",17289.236541,
"CYP","GDP","TOT","USD_CAP","A","1997",17774.959058,
"CYP","GDP","TOT","USD_CAP","A","1998",18758.145558,
"CYP","GDP","TOT","USD_CAP","A","1999",19662.207814,
"CYP","GDP","TOT","USD_CAP","A","2000",21297.198508,
"CYP","GDP","TOT","USD_CAP","A","2001",22873.185314,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.815859,
"CYP","GDP","TOT","USD_CAP","A","2003",24253.355527,
"CYP","GDP","TOT","USD_CAP","A","2004",25921.186061,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.201298,
"CYP","GDP","TOT","USD_CAP","A","2006",29979.286307,
"CYP","GDP","TOT","USD_CAP","A","2007",32847.673294,
"CYP","GDP","TOT","USD_CAP","A","2008",34830.271205,
"CYP","GDP","TOT","USD_CAP","A","2009",33917.501493,
"CYP","GDP","TOT","USD_CAP","A","2010",33445.923214,
"CYP","GDP","TOT","USD_CAP","A","2011",33313.52822,
"CYP","GDP","TOT","USD_CAP","A","2012",31834.683747,
"CYP","GDP","TOT","USD_CAP","A","2013",30375.203657,
"CYP","GDP","TOT","USD_CAP","A","2014",30042.799586,
"CYP","GDP","TOT","USD_CAP","A","2015",31722.271936,
"CYP","GDP","TOT","USD_CAP","A","2016",35609.078929,
"CYP","GDP","TOT","USD_CAP","A","2017",37915.706246,
"CYP","GDP","TOT","USD_CAP","A","2018",39859.071392,"P"
"CYP","GDP","TOT","USD_CAP","A","2019",41318.448297,"P"
"MLT","GDP","TOT","USD_CAP","A","1995",13865.548004,
"MLT","GDP","TOT","USD_CAP","A","1996",14568.07836,
"MLT","GDP","TOT","USD_CAP","A","1997",15415.535919,
"MLT","GDP","TOT","USD_CAP","A","1998",16079.521886,
"MLT","GDP","TOT","USD_CAP","A","1999",16827.967394,
"MLT","GDP","TOT","USD_CAP","A","2000",18295.474648,
"MLT","GDP","TOT","USD_CAP","A","2001",18416.304794,
"MLT","GDP","TOT","USD_CAP","A","2002",19586.36313,
"MLT","GDP","TOT","USD_CAP","A","2003",20782.553208,
"MLT","GDP","TOT","USD_CAP","A","2004",21341.995442,
"MLT","GDP","TOT","USD_CAP","A","2005",22265.783107,
"MLT","GDP","TOT","USD_CAP","A","2006",23223.536123,
"MLT","GDP","TOT","USD_CAP","A","2007",24890.672528,
"MLT","GDP","TOT","USD_CAP","A","2008",26193.272611,
"MLT","GDP","TOT","USD_CAP","A","2009",26161.148984,
"MLT","GDP","TOT","USD_CAP","A","2010",27832.380572,
"MLT","GDP","TOT","USD_CAP","A","2011",28616.839579,
"MLT","GDP","TOT","USD_CAP","A","2012",29446.690563,
"MLT","GDP","TOT","USD_CAP","A","2013",31097.845008,
"MLT","GDP","TOT","USD_CAP","A","2014",33436.577076,
"MLT","GDP","TOT","USD_CAP","A","2015",36166.944501,
"MLT","GDP","TOT","USD_CAP","A","2016",39029.406686,
"MLT","GDP","TOT","USD_CAP","A","2017",41812.336948,
"MLT","GDP","TOT","USD_CAP","A","2018",43763.343282,
"MLT","GDP","TOT","USD_CAP","A","2019",46019.850307,
"PER","GDP","TOT","USD_CAP","A","2007",7984.661964,
"PER","GDP","TOT","USD_CAP","A","2008",8782.617152,
"PER","GDP","TOT","USD_CAP","A","2009",8846.744897,
"PER","GDP","TOT","USD_CAP","A","2010",9586.999943,
"PER","GDP","TOT","USD_CAP","A","2011",10289.261223,
"PER","GDP","TOT","USD_CAP","A","2012",10545.510648,
"PER","GDP","TOT","USD_CAP","A","2013",11039.698214,"P"
"PER","GDP","TOT","USD_CAP","A","2014",11254.065501,"P"
"ROU","GDP","TOT","USD_CAP","A","1995",5419.910694,
"ROU","GDP","TOT","USD_CAP","A","1996",5738.141762,
"ROU","GDP","TOT","USD_CAP","A","1997",5564.196832,
"ROU","GDP","TOT","USD_CAP","A","1998",5545.331445,
"ROU","GDP","TOT","USD_CAP","A","1999",5599.968616,
"ROU","GDP","TOT","USD_CAP","A","2000",5852.284226,
"ROU","GDP","TOT","USD_CAP","A","2001",6441.028335,
"ROU","GDP","TOT","USD_CAP","A","2002",7180.357054,
"ROU","GDP","TOT","USD_CAP","A","2003",7551.744692,
"ROU","GDP","TOT","USD_CAP","A","2004",8982.116975,"B"
"ROU","GDP","TOT","USD_CAP","A","2005",9602.153429,
"ROU","GDP","TOT","USD_CAP","A","2006",11542.773754,
"ROU","GDP","TOT","USD_CAP","A","2007",13685.94517,
"ROU","GDP","TOT","USD_CAP","A","2008",16782.190326,
"ROU","GDP","TOT","USD_CAP","A","2009",16647.880044,
"ROU","GDP","TOT","USD_CAP","A","2010",16987.726873,
"ROU","GDP","TOT","USD_CAP","A","2011",17896.171139,
"ROU","GDP","TOT","USD_CAP","A","2012",18867.593087,
"ROU","GDP","TOT","USD_CAP","A","2013",19777.082497,
"ROU","GDP","TOT","USD_CAP","A","2014",20649.894279,
"ROU","GDP","TOT","USD_CAP","A","2015",21604.451058,
"ROU","GDP","TOT","USD_CAP","A","2016",24263.93092,
"ROU","GDP","TOT","USD_CAP","A","2017",27290.876578,
"ROU","GDP","TOT","USD_CAP","A","2018",29276.295109,
"ROU","GDP","TOT","USD_CAP","A","2019",32273.923916,"P"
"MKD","GDP","TOT","USD_CAP","A","2000",6154.109584,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6052.516522,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.159891,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6588.270577,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7165.496256,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.9355,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8679.747294,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9341.266317,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.90986,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11020.582669,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11368.62794,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.931971,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.736787,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.359938,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.806973,"E"
"MKD","GDP","TOT","USD_CAP","A","2015",13891.9988,"E"
"MKD","GDP","TOT","USD_CAP","A","2016",15136.45706,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2326.776923,
"ZMB","GDP","TOT","USD_CAP","A","2007",2519.070713,
"ZMB","GDP","TOT","USD_CAP","A","2008",2692.184321,
"ZMB","GDP","TOT","USD_CAP","A","2009",2880.698122,
"ZMB","GDP","TOT","USD_CAP","A","2010",3122.942832,
"ZMB","GDP","TOT","USD_CAP","A","2011",3267.690265,
"ZMB","GDP","TOT","USD_CAP","A","2012",3374.678078,
"ZMB","GDP","TOT","USD_CAP","A","2013",3530.244811,
"ZMB","GDP","TOT","USD_CAP","A","2014",3489.396586,
"ZMB","GDP","TOT","USD_CAP","A","2015",3383.75171,
"ZMB","GDP","TOT","USD_CAP","A","2016",3359.029672,
"ZMB","GDP","TOT","USD_CAP","A","2017",3414.412499,
"HKG","GDP","TOT","USD_CAP","A","1990",18271.860474,"E"
"HKG","GDP","TOT","USD_CAP","A","1991",19800.233872,"E"
"HKG","GDP","TOT","USD_CAP","A","1992",21332.396451,"E"
"HKG","GDP","TOT","USD_CAP","A","1993",22798.977044,"E"
"HKG","GDP","TOT","USD_CAP","A","1994",24143.131212,"E"
"HKG","GDP","TOT","USD_CAP","A","1995",24738.496206,"E"
"HKG","GDP","TOT","USD_CAP","A","1996",25121.620286,"E"
"HKG","GDP","TOT","USD_CAP","A","1997",26638.659237,"E"
"HKG","GDP","TOT","USD_CAP","A","1998",25140.670531,"E"
"HKG","GDP","TOT","USD_CAP","A","1999",25897.570159,"E"
"HKG","GDP","TOT","USD_CAP","A","2000",28253.203696,"E"
"HKG","GDP","TOT","USD_CAP","A","2001",28822.922896,"E"
"HKG","GDP","TOT","USD_CAP","A","2002",29631.47775,"E"
"HKG","GDP","TOT","USD_CAP","A","2003",31164.291862,"E"
"HKG","GDP","TOT","USD_CAP","A","2004",34515.854862,"E"
"HKG","GDP","TOT","USD_CAP","A","2005",38057.86525,"E"
"HKG","GDP","TOT","USD_CAP","A","2006",41697.718813,"E"
"HKG","GDP","TOT","USD_CAP","A","2007",45197.00174,"E"
"HKG","GDP","TOT","USD_CAP","A","2008",46772.557397,"E"
"HKG","GDP","TOT","USD_CAP","A","2009",45871.298403,"E"
"HKG","GDP","TOT","USD_CAP","A","2010",49186.621974,"E"
"HKG","GDP","TOT","USD_CAP","A","2011",52274.50957,"E"
"HKG","GDP","TOT","USD_CAP","A","2012",52235.720172,"E"
"HKG","GDP","TOT","USD_CAP","A","2013",53691.971048,"E"
"HKG","GDP","TOT","USD_CAP","A","2014",54778.382506,"E"
"HKG","GDP","TOT","USD_CAP","A","2015",56409.642787,"E"
"HKG","GDP","TOT","USD_CAP","A","2016",57229.735266,"E"
"HKG","GDP","TOT","USD_CAP","A","2017",59882.803146,"E"
"MDG","GDP","TOT","USD_CAP","A","2007",1595.573835,"E"
"MDG","GDP","TOT","USD_CAP","A","2008",1717.587804,"E"
"MDG","GDP","TOT","USD_CAP","A","2009",1630.218477,"E"
"MDG","GDP","TOT","USD_CAP","A","2010",1589.911871,"E"
"MDG","GDP","TOT","USD_CAP","A","2011",1573.939901,"E"
"MDG","GDP","TOT","USD_CAP","A","2012",1560.461709,"E"
"MDG","GDP","TOT","USD_CAP","A","2013",1543.772304,"E"
"MDG","GDP","TOT","USD_CAP","A","2014",1553.429692,"E"
"MDG","GDP","TOT","USD_CAP","A","2015",1549.577139,"E"
"MDG","GDP","TOT","USD_CAP","A","2016",1571.961332,"E"
"MAR","GDP","TOT","USD_CAP","A","2007",5657.274524,"E"
"MAR","GDP","TOT","USD_CAP","A","2008",6042.899269,"E"
"MAR","GDP","TOT","USD_CAP","A","2009",6279.693123,"E"
"MAR","GDP","TOT","USD_CAP","A","2010",6525.49337,"E"
"MAR","GDP","TOT","USD_CAP","A","2011",6938.287763,"E"
"MAR","GDP","TOT","USD_CAP","A","2012",6923.247392,"E"
"MAR","GDP","TOT","USD_CAP","A","2013",7143.701966,"E"
"MAR","GDP","TOT","USD_CAP","A","2014",6900.513126,"E"
"MAR","GDP","TOT","USD_CAP","A","2015",7249.966832,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7312.810289,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",7581.215412,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",7928.326114,"E"
"SGP","GDP","TOT","USD_CAP","A","1990",23853.368594,
"SGP","GDP","TOT","USD_CAP","A","1991",25570.900782,
"SGP","GDP","TOT","USD_CAP","A","1992",27061.47486,
"SGP","GDP","TOT","USD_CAP","A","1993",30113.891059,
"SGP","GDP","TOT","USD_CAP","A","1994",33110.834035,
"SGP","GDP","TOT","USD_CAP","A","1995",35159.633523,
"SGP","GDP","TOT","USD_CAP","A","1996",36937.588649,
"SGP","GDP","TOT","USD_CAP","A","1997",39360.422933,
"SGP","GDP","TOT","USD_CAP","A","1998",37630.971504,
"SGP","GDP","TOT","USD_CAP","A","1999",40033.167266,
"SGP","GDP","TOT","USD_CAP","A","2000",43863.193428,
"SGP","GDP","TOT","USD_CAP","A","2001",43167.223162,
"SGP","GDP","TOT","USD_CAP","A","2002",45151.97367,
"SGP","GDP","TOT","USD_CAP","A","2003",48789.206118,
"SGP","GDP","TOT","USD_CAP","A","2004",54335.937914,
"SGP","GDP","TOT","USD_CAP","A","2005",58755.70266,
"SGP","GDP","TOT","USD_CAP","A","2006",63960.872088,
"SGP","GDP","TOT","USD_CAP","A","2007",68671.212114,
"SGP","GDP","TOT","USD_CAP","A","2008",67630.457453,
"SGP","GDP","TOT","USD_CAP","A","2009",66190.396875,
"SGP","GDP","TOT","USD_CAP","A","2010",75343.949298,
"SGP","GDP","TOT","USD_CAP","A","2011",80047.57357,
"SGP","GDP","TOT","USD_CAP","A","2012",82072.279162,
"SGP","GDP","TOT","USD_CAP","A","2013",83005.689686,
"SGP","GDP","TOT","USD_CAP","A","2014",84408.216516,
"SGP","GDP","TOT","USD_CAP","A","2015",86972.563073,
"SGP","GDP","TOT","USD_CAP","A","2016",89396.724443,
"SGP","GDP","TOT","USD_CAP","A","2017",94945.250892,
"SGP","GDP","TOT","USD_CAP","A","2018",101280.413499,
